text;label
this looks like jfk had a great pic of the oneworld jets lined up on the opposite side air berlin lan and aa;1
been trying to call all day get hung up on every time your guys are horrible;0
see james we only have dedicated inbound phone lines because telephones eat into our billions in profits;0
i did hear a last call for boarding of this flight when i was at jfk a few hours ago good luck wflights;1
sitting on plane for hrs at gate due to computer sys issue at what point do you cancelled flight a flight ridiculous;0
not a valid response in for a multinational corp whose profits are measured in billions stop understaffing;0
yo could that be a catering truck before mine eyes unmoving;1
this is an international airline that experienced record profits last quarter but they cant staff a call center;0
great seats on this aircraft;2
is rudeness and poor customers service a job requirement at been waiting hrs and still havent even seen one plane;0
both pictures taken at the same time but which is right totallyconfused;1
aa flight attendant freaks out and leaves aircraft as passengers react to a h delay and cattle treatment surreal;0
miami to rio to participate at representing yourstoryhere;1
a worker just checked for ice on our plane using his cell phone flashlight really come on;0
are you now flying s to madrid from jfk or is this dfword huge;1
the wine served in usairways flights are watered down somehow right out of the bottles;0
whos your pick for best picture i dont want to board your airline until i know;1
we have more passengers with me there are two more reservation numbers;0
no profit maximization is your top priority nothing else even registers for you dinosaurs;0
departure sure is there a catering strike at jfk;1
so what would be a file number that works needs to be characters email me derekaustinca easier;1
here for you as in yeah well tweet platitudes at you so youll think our twitter bot cares or;0
flight was supposed to depart at and at we still have not boarded;0
you have the worst customer service of any airlines ive ever encountered flat out awful;0
why dont you tweet canned impersonal responses as though this is the only impatient customer youve got;0
done thank you so much;2
nice aa employee making skillful excuses about late flightness due to catering snafu;0
then taxi across dfw airport for min to then state min past departing from gate that we need deiced wow uncool amp;0
hrs amp;0
delivered moms delayed bag to the wrong place hrs on hold yesterday gt;0
yeah try harder no catering truck in sight can we just leave now wo the food wont eat anyway;0
